text,label,language
наебнулся,insult,ru
 пососи ми яйчелы,insult,ru
болван,insult,ru
черножепый,insult,ru
еб твою мать,insult,ru
овца,insult,ru
нахуяриться,insult,ru
остоебал,insult,ru
пиздецкое,insult,ru
ёбаная сука,insult,ru
отсоси потом проси,insult,ru
как мухи на говно,insult,ru
коза,insult,ru
одень,insult,ru
феменизм,insult,ru
алкаш,insult,ru
пизда,insult,ru
пондостания,insult,ru
уебался,insult,ru
хесосо,insult,ru
маза факер,insult,ru
пасть,insult,ru
опущеный,insult,ru
деревянный,insult,ru
ебанул,insult,ru
ахуй,insult,ru
блядь,insult,ru
чурка,insult,ru
пиздодушие,insult,ru
объебали,insult,ru
пердун старый,insult,ru
пьянь,insult,ru
пиздецкий,insult,ru
пиздопляска,insult,ru
глупизди,insult,ru
оберблядь,insult,ru
соси писос,insult,ru
ёб,insult,ru
спиздила,insult,ru
оскотоёбился,insult,ru
хуевина,insult,ru
блядистость,insult,ru
пендос,insult,ru
пиздабол,insult,ru
козлоёбина,insult,ru
изъебнуться,insult,ru
лох,insult,ru
трах,insult,ru
убью,insult,ru
мамку,insult,ru
соси хуй,insult,ru
ленивая жопа,insult,ru
подпиздывает,insult,ru
кресты,insult,ru
некрофил,insult,ru
пендостан,insult,ru
мудачье,insult,ru
мудак,insult,ru
скотоёбина,insult,ru
нигретов,insult,ru
нет яиц,insult,ru
жидоёбские,insult,ru
забить хуй,insult,ru
насрать,insult,ru
свинья,insult,ru
стояк,insult,ru
убъю,insult,ru
дувушка по вызову,insult,ru
ботаник,insult,ru
разъебали,insult,ru
спиздил,insult,ru
козлоёб,insult,ru
бурда,insult,ru
наркоту,insult,ru
хуй на нее,insult,ru
член тебе в рот,insult,ru
рак,insult,ru
бля,insult,ru
сосать,insult,ru
завали ебало,insult,ru
писос,insult,ru
промежность,insult,ru
соска,insult,ru
хуй тебе,insult,ru
пиздоёбищность,insult,ru
обосцыш,insult,ru
ебало,insult,ru
дрянной,insult,ru
да хуй его не возьмёт,insult,ru
сосунок,insult,ru
заебать,insult,ru
падла,insult,ru
бляхомудия,insult,ru
завали рот,insult,ru
уебалась,insult,ru
подзалупный,insult,ru
мондавошки,insult,ru
в жопу,insult,ru
шестерка,insult,ru
срать на тебя,insult,ru
ебанат вонючий,insult,ru
уёбище,insult,ru
жидоёб,insult,ru
нига,insult,ru
предатель,insult,ru
хуй моржерый,insult,ru
ебёт в рот и в жопу,insult,ru
шут гороховый,insult,ru
подофил,insult,ru
лолита,insult,ru
пендостания,insult,ru
пиздуй,insult,ru
не хначь,insult,ru
высший пиздец,insult,ru
долбаеб,insult,ru
пиздун,insult,ru
алкашная,insult,ru
мошонка,insult,ru
малоебущий,insult,ru
слон,insult,ru
распиздошить,insult,ru
трепездон,insult,ru
чухмен,insult,ru
доебался,insult,ru
ебаная блядь,insult,ru
пидорас,insult,ru
пиздобрат,insult,ru
подпиздываеть,insult,ru
да ебал я,insult,ru
нахуя,insult,ru
черт,insult,ru
баба яга,insult,ru
соси член,insult,ru
прокаженный,insult,ru
козлоёбище,insult,ru
уебаться,insult,ru
ебани,insult,ru
дурак несчастный,insult,ru
выебываться,insult,ru
пасть закрой,insult,ru
гандон,insult,ru
греблядь,insult,ru
заебали,insult,ru
ошибка природы,insult,ru
поебень,insult,ru
ты дурак,insult,ru
ёб твою мать,insult,ru
остоебала,insult,ru
остоебали,insult,ru
пиздецкая,insult,ru
пёзды,insult,ru
я твою мамку ебал,insult,ru
похуй,insult,ru
балван,insult,ru
ебаный карась,insult,ru
завали пасть,insult,ru
черт побери,insult,ru
дегенерат,insult,ru
азер,insult,ru
голоёбица,insult,ru
москали,insult,ru
у меня встал,insult,ru
пиздомания,insult,ru
гаишник,insult,ru
уебки,insult,ru
выёбываются,insult,ru
трепездонит,insult,ru
халявочник,insult,ru
исчезни,insult,ru
залупа коская,insult,ru
на хуй,insult,ru
секс,insult,ru
объебательство,insult,ru
сучьи сын,insult,ru
блоха,insult,ru
впиздячил,insult,ru
пердун,insult,ru
выебываешься,insult,ru
уёбищенски,insult,ru
факер,insult,ru
лабизаться,insult,ru
срачище,insult,ru
мордобой,insult,ru
окаченел,insult,ru
хуёво,insult,ru
хуйню нести,insult,ru
забил хуй,insult,ru
жук навозный,insult,ru
сучара,insult,ru
наротан,insult,ru
минет,insult,ru
я твою маму ебал,insult,ru
говносос,insult,ru
гадушник,insult,ru
шароёбится,insult,ru
халява,insult,ru
нигер,insult,ru
сучка,insult,ru
конченый,insult,ru
рачина,insult,ru
доебаться,insult,ru
наебашился,insult,ru
сосихуйский,insult,ru
ебать,insult,ru
головка от хуя,insult,ru
ведьма,insult,ru
крышка,insult,ru
крысеныш,insult,ru
пошел на хуй,insult,ru
пидоростан,insult,ru
заебись,insult,ru
ченый,insult,ru
засунь в жопу,insult,ru
конча,insult,ru
дубина,insult,ru
очкун,insult,ru
москаль,insult,ru
долбаебка,insult,ru
косоёбится,insult,ru
мондавошка,insult,ru
нимфоманка,insult,ru
ебанулась,insult,ru
подъёбка,insult,ru
жидоёбская,insult,ru
объебать,insult,ru
изъебнулась,insult,ru
трахал,insult,ru
наебщики,insult,ru
выёбываться,insult,ru
иди нахуй,insult,ru
косячок,insult,ru
мамка,insult,ru
запад,insult,ru
херотень,insult,ru
даун,insult,ru
бля буду,insult,ru
жопу порву маргала выкалю,insult,ru
"ну все, тебе пизда",insult,ru
хуй,insult,ru
дуб дубом,insult,ru
احتلام,insult,ar
اغتصاب,insult,ar
بز,insult,ar
بزاز,insult,ar
بظر,insult,ar
بيضان,insult,ar
تمص,insult,ar
ثدي,insult,ar
جماع,insult,ar
حلمة,insult,ar
خنثي,insult,ar
خول,insult,ar
زب,insult,ar
سحاق,insult,ar
سحاقية,insult,ar
سكس,insult,ar
شاذ,insult,ar
شرج,insult,ar
شرموطة,insult,ar
شهوة,insult,ar
طيز,insult,ar
عاهرة,insult,ar
عرص,insult,ar
فرج,insult,ar
قحبة,insult,ar
قضيب,insult,ar
كس,insult,ar
لبوة,insult,ar
لحس,insult,ar
لعق,insult,ar
لواط,insult,ar
لوطي,insult,ar
مبادل,insult,ar
متناك,insult,ar
متناكة,insult,ar
مص,insult,ar
مفلقسة,insult,ar
نيك,insult,ar
bordel,insult,cs
buzna,insult,cs
chcanky,insult,cs
chuj,insult,cs
debil,insult,cs
do piče,insult,cs
do prdele,insult,cs
dršťka,insult,cs
držka,insult,cs
flundra,insult,cs
hajzl,insult,cs
hovno,insult,cs
jebat,insult,cs
kokot,insult,cs
kokotina,insult,cs
koňomrd,insult,cs
kunda,insult,cs
kurva,insult,cs
mamrd,insult,cs
mrdat,insult,cs
mrdka,insult,cs
mrdník,insult,cs
oslošoust,insult,cs
pizda,insult,cs
piča,insult,cs
prcat,insult,cs
prdel,insult,cs
prdelka,insult,cs
píchat,insult,cs
píčus,insult,cs
sračka,insult,cs
srát,insult,cs
vypíčenec,insult,cs
zkurvit,insult,cs
zkurvysyn,insult,cs
zmrd,insult,cs
čumět,insult,cs
čurák,insult,cs
šoustat,insult,cs
šulin,insult,cs
žrát,insult,cs
anus,insult,da
bøsserøv,insult,da
cock,insult,da
fisse,insult,da
fissehår,insult,da
fuck,insult,da
hestepik,insult,da
kussekryller,insult,da
lort,insult,da
luder,insult,da
pik,insult,da
pikhår,insult,da
pikslugeri,insult,da
piksutteri,insult,da
pis,insult,da
røv,insult,da
røvhul,insult,da
røvskæg,insult,da
røvspræke,insult,da
shit,insult,da
MILF,insult,de
analritter,insult,de
arsch,insult,de
arschficker,insult,de
arschgeige,insult,de
arschgesicht,insult,de
arschkriecher,insult,de
arschlecker,insult,de
arschloch,insult,de
bauerntrampel,insult,de
bimbo,insult,de
bonze,insult,de
bratze,insult,de
bumsen,insult,de
depp,insult,de
dildo,insult,de
drecksack,insult,de
drecksau,insult,de
dummkopf,insult,de
dumpfbacke,insult,de
dödel,insult,de
fick,insult,de
ficken,insult,de
flittchen,insult,de
fotze,insult,de
fratze,insult,de
hackfresse,insult,de
hornochse,insult,de
hure,insult,de
hurensohn,insult,de
idiot,insult,de
ische,insult,de
kackbratze,insult,de
kacke,insult,de
kacken,insult,de
kackwurst,insult,de
kampflesbe,insult,de
kanake,insult,de
kimme,insult,de
kotnascher,insult,de
luder,insult,de
lümmel,insult,de
morgenlatte,insult,de
mufti,insult,de
muschi,insult,de
möpse,insult,de
möse,insult,de
nackt,insult,de
neger,insult,de
nigger,insult,de
nippel,insult,de
notgeil,insult,de
nutte,insult,de
onanieren,insult,de
orgasmus,insult,de
penis,insult,de
penner,insult,de
pimmel,insult,de
pimpern,insult,de
pinkeln,insult,de
pissen,insult,de
pisser,insult,de
pissnelke,insult,de
popel,insult,de
poppen,insult,de
porno,insult,de
prolet,insult,de
reudig,insult,de
rosette,insult,de
schabracke,insult,de
scheiss,insult,de
scheisser,insult,de
scheiße,insult,de
schiesser,insult,de
schisser,insult,de
schlampe,insult,de
schnackeln,insult,de
schnepfe,insult,de
schwanzlutscher,insult,de
schwuchtel,insult,de
tittchen,insult,de
titte,insult,de
titten,insult,de
transe,insult,de
trottel,insult,de
tussi,insult,de
tölpel,insult,de
verpiss,insult,de
vollidiot,insult,de
vollpfosten,insult,de
vögeln,insult,de
weichei,insult,de
wichse,insult,de
wichsen,insult,de
wichser,insult,de
2 girls 1 cup,insult,en
2g1c,insult,en
4r5e,insult,en
5h1t,insult,en
5hit,insult,en
God,insult,en
a55,insult,en
a_s_s,insult,en
acrotomophilia,insult,en
alabama hot pocket,insult,en
alaskan pipeline,insult,en
anal,insult,en
anilingus,insult,en
anus,insult,en
apeshit,insult,en
ar5e,insult,en
arrse,insult,en
arse,insult,en
arsehole,insult,en
ass,insult,en
ass-fucker,insult,en
asses,insult,en
assfucker,insult,en
assfukka,insult,en
asshole,insult,en
assholes,insult,en
assmunch,insult,en
asswhole,insult,en
auto erotic,insult,en
autoerotic,insult,en
b!tch,insult,en
b00bs,insult,en
b17ch,insult,en
b1tch,insult,en
babeland,insult,en
baby batter,insult,en
baby juice,insult,en
ball gag,insult,en
ball gravy,insult,en
ball kicking,insult,en
ball licking,insult,en
ball sack,insult,en
ball sucking,insult,en
ballbag,insult,en
balls,insult,en
ballsack,insult,en
bangbros,insult,en
bangbus,insult,en
bareback,insult,en
barely legal,insult,en
barenaked,insult,en
bastard,insult,en
bastardo,insult,en
bastinado,insult,en
bbw,insult,en
bdsm,insult,en
beaner,insult,en
beaners,insult,en
beastial,insult,en
beastiality,insult,en
beaver,insult,en
beaver cleaver,insult,en
beaver lips,insult,en
beef curtain,insult,en
bellend,insult,en
bestial,insult,en
bestiality,insult,en
bi+ch,insult,en
biatch,insult,en
big black,insult,en
big breasts,insult,en
big knockers,insult,en
big tits,insult,en
bimbos,insult,en
bint,insult,en
birdlock,insult,en
bitch,insult,en
bitcher,insult,en
bitchers,insult,en
bitches,insult,en
bitchin,insult,en
bitching,insult,en
black cock,insult,en
blonde action,insult,en
blonde on blonde action,insult,en
bloodclaat,insult,en
bloody,insult,en
blow job,insult,en
blow your load,insult,en
blowjob,insult,en
blowjobs,insult,en
blue waffle,insult,en
blumpkin,insult,en
boiolas,insult,en
bollock,insult,en
bollocks,insult,en
bollok,insult,en
bondage,insult,en
boner,insult,en
boob,insult,en
boobs,insult,en
booobs,insult,en
boooobs,insult,en
booooobs,insult,en
booooooobs,insult,en
booty call,insult,en
breasts,insult,en
brown showers,insult,en
brunette action,insult,en
buceta,insult,en
bugger,insult,en
bukkake,insult,en
bulldyke,insult,en
bullet vibe,insult,en
bullshit,insult,en
bum,insult,en
bung hole,insult,en
bunghole,insult,en
bunny fucker,insult,en
busty,insult,en
butt,insult,en
buttcheeks,insult,en
butthole,insult,en
buttmuch,insult,en
buttplug,insult,en
c0ck,insult,en
c0cksucker,insult,en
camel toe,insult,en
camgirl,insult,en
camslut,insult,en
camwhore,insult,en
carpet muncher,insult,en
carpetmuncher,insult,en
cawk,insult,en
chink,insult,en
chink eyes,insult,en
chocolate rosebuds,insult,en
cialis,insult,en
cipa,insult,en
circlejerk,insult,en
cl1t,insult,en
cleveland steamer,insult,en
clit,insult,en
clitoris,insult,en
clits,insult,en
clover clamps,insult,en
clunge,insult,en
clusterfuck,insult,en
cnut,insult,en
cock,insult,en
cock-sucker,insult,en
cockface,insult,en
cockhead,insult,en
cockmunch,insult,en
cockmuncher,insult,en
cocks,insult,en
cocksuck,insult,en
cocksucked,insult,en
cocksucker,insult,en
cocksucking,insult,en
cocksucks,insult,en
cocksuka,insult,en
cocksukka,insult,en
cok,insult,en
cokmuncher,insult,en
coksucka,insult,en
coon,insult,en
coons,insult,en
coprolagnia,insult,en
coprophilia,insult,en
cornhole,insult,en
cox,insult,en
crap,insult,en
creampie,insult,en
cum,insult,en
cummer,insult,en
cumming,insult,en
cums,insult,en
cumshot,insult,en
cumshots,insult,en
cunilingus,insult,en
cunillingus,insult,en
cunnilingus,insult,en
cunt,insult,en
cuntlick,insult,en
cuntlicker,insult,en
cuntlicking,insult,en
cunts,insult,en
cyalis,insult,en
cyberfuc,insult,en
cyberfuck,insult,en
cyberfucked,insult,en
cyberfucker,insult,en
cyberfuckers,insult,en
cyberfucking,insult,en
d1ck,insult,en
damn,insult,en
darkie,insult,en
date rape,insult,en
daterape,insult,en
deep throat,insult,en
deepthroat,insult,en
dendrophilia,insult,en
dick,insult,en
dickhead,insult,en
dildo,insult,en
dildos,insult,en
dingleberries,insult,en
dingleberry,insult,en
dink,insult,en
dinks,insult,en
dirsa,insult,en
dirty pillows,insult,en
dirty sanchez,insult,en
dlck,insult,en
dog style,insult,en
dog-fucker,insult,en
doggie style,insult,en
doggiestyle,insult,en
doggin,insult,en
dogging,insult,en
doggy style,insult,en
doggystyle,insult,en
dolcett,insult,en
domination,insult,en
dominatrix,insult,en
dommes,insult,en
donkey punch,insult,en
donkeyribber,insult,en
doosh,insult,en
double dong,insult,en
double penetration,insult,en
dp action,insult,en
dry hump,insult,en
duche,insult,en
dvda,insult,en
dyke,insult,en
eat my ass,insult,en
ecchi,insult,en
ejaculate,insult,en
ejaculated,insult,en
ejaculates,insult,en
ejaculating,insult,en
ejaculatings,insult,en
ejaculation,insult,en
ejakulate,insult,en
erotic,insult,en
erotism,insult,en
escort,insult,en
eunuch,insult,en
f u c k,insult,en
f u c k e r,insult,en
f4nny,insult,en
f_u_c_k,insult,en
fag,insult,en
fagging,insult,en
faggitt,insult,en
faggot,insult,en
faggs,insult,en
fagot,insult,en
fagots,insult,en
fags,insult,en
fanny,insult,en
fannyflaps,insult,en
fannyfucker,insult,en
fanyy,insult,en
fatass,insult,en
fcuk,insult,en
fcuker,insult,en
fcuking,insult,en
fecal,insult,en
feck,insult,en
fecker,insult,en
felch,insult,en
felching,insult,en
fellate,insult,en
fellatio,insult,en
feltch,insult,en
female squirting,insult,en
femdom,insult,en
figging,insult,en
fingerbang,insult,en
fingerfuck,insult,en
fingerfucked,insult,en
fingerfucker,insult,en
fingerfuckers,insult,en
fingerfucking,insult,en
fingerfucks,insult,en
fingering,insult,en
fistfuck,insult,en
fistfucked,insult,en
fistfucker,insult,en
fistfuckers,insult,en
fistfucking,insult,en
fistfuckings,insult,en
fistfucks,insult,en
fisting,insult,en
flange,insult,en
flap,insult,en
fook,insult,en
fooker,insult,en
foot fetish,insult,en
footjob,insult,en
frotting,insult,en
fuck,insult,en
fuck buttons,insult,en
fucka,insult,en
fucked,insult,en
fucker,insult,en
fuckers,insult,en
fuckhead,insult,en
fuckheads,insult,en
fuckin,insult,en
fucking,insult,en
fuckings,insult,en
fuckingshitmotherfucker,insult,en
fuckme,insult,en
fucks,insult,en
fucktards,insult,en
fuckwhit,insult,en
fuckwit,insult,en
fudge packer,insult,en
fudgepacker,insult,en
fuk,insult,en
fuker,insult,en
fukker,insult,en
fukkin,insult,en
fuks,insult,en
fukwhit,insult,en
fukwit,insult,en
fur fag,insult,en
furfag,insult,en
futanari,insult,en
fux,insult,en
fux0r,insult,en
g-spot,insult,en
gang bang,insult,en
gangbang,insult,en
gangbanged,insult,en
gangbangs,insult,en
gash,insult,en
gay sex,insult,en
gaylord,insult,en
gaysex,insult,en
genitals,insult,en
giant cock,insult,en
girl on,insult,en
girl on top,insult,en
girls gone wild,insult,en
goatcx,insult,en
goatse,insult,en
god damn,insult,en
god-dam,insult,en
god-damned,insult,en
goddam,insult,en
